run_id,cycle,target_idx,theta_right,theta_left,fk_x,fk_y,fk_z
static_accuracy/2026-07-08/16-25-12,1,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,2,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,3,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,4,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,5,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,6,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,7,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,8,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,9,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
static_accuracy/2026-07-08/16-25-12,10,1,0.3119255532749995,0.5374265842285727,0.291,-0.20000000000000012,0.6499999999999998
