run_id,phase,cycle,target_idx,sample_idx,t_ros_ns,theta_right,theta_left,x,y,z,qx,qy,qz,qw,det_base_y,det_base_z,det_ee_y,det_ee_z,urdf_base_y,urdf_base_z,urdf_ee_y,urdf_ee_z,d_detected,d_urdf,d_error,tip_qx,tip_qy,tip_qz,tip_qw
repeatability/2026-07-12/15-07-48,target,17,1,1,1783858213872977783,-0.638220784507158,-0.27578738626420296,-0.21656052909190715,-0.6030263827270111,-0.3433833147265447,-0.002059368931097538,-0.03687872265067463,0.9895722526506073,0.13922095962628242,0.014677810475304304,1.0626437957406802,0.2140840892193034,0.43627090614424696,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6573475951305482,0.6609856225028915,-0.003638027372343311,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,18,1,1,1783858223410616699,-0.638220784507158,-0.27578738626420296,-0.21626804197938243,-0.6021789151117747,-0.3434322727371697,-0.006163533665972719,-0.04014926126246697,0.9898824377388332,0.13595148814577757,0.014654533248716179,1.0622046657724007,0.21385624154281124,0.4363195247245567,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.656820774924001,0.6609856225028915,-0.004164847578890463,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,19,1,1,1783858232717767578,-0.638220784507158,-0.27578738626420296,-0.21587476284532303,-0.6027648648994864,-0.34441062898850694,-0.003502466470504838,-0.03757067503912966,0.9898864922626216,0.13675126888526434,0.014651133219756385,1.0625214597171273,0.2140625771720765,0.43617479316192903,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6573241747296062,0.6609856225028915,-0.0036614477732852535,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,20,1,1,1783858240017699219,-0.638220784507158,-0.27578738626420296,-0.21683121875548822,-0.6021092073904728,-0.3448337393157521,-0.0027442799390273716,-0.038217881631486345,0.9903036630087818,0.13353096076418827,0.014654569341173146,1.0623482754889877,0.21402959304595026,0.436201628443874,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6571225332334287,0.6609856225028915,-0.0038630892694627716,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,21,1,1,1783858247959696289,-0.638220784507158,-0.27578738626420296,-0.21613145541664341,-0.6024685719363045,-0.34276045714250974,-0.004708081685146248,-0.040576132778956775,0.9905904907757845,0.13062117362870673,0.01466370362826438,1.0624735353887975,0.21384649048792342,0.43639900687940025,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6569955082262317,0.6609856225028915,-0.003990114276659851,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,22,1,1,1783858256067824707,-0.638220784507158,-0.27578738626420296,-0.2170270168239774,-0.6024393960355676,-0.34386526727609157,-0.0022014263403388737,-0.03788815423562321,0.9906839296760998,0.13078605801921808,0.014682133568568784,1.0624899660079279,0.21403885360781805,0.43625576568138835,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.657200407397491,0.6609856225028915,-0.00378521510540053,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,23,1,1,1783858265311960449,-0.638220784507158,-0.27578738626420296,-0.21625600773643783,-0.602299580251726,-0.3413275065242588,-0.01111676096829156,-0.04468374750539738,0.9975532018173214,0.052605987097080274,0.014669922615419407,1.0624378128161496,0.21365096683232115,0.4364681006240998,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6568344818441296,0.6609856225028915,-0.004151140658761876,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,24,1,1,1783858273013322998,-0.638220784507158,-0.27578738626420296,-0.21564732659645525,-0.6024922865124501,-0.34027577125203234,-0.013978477601461922,-0.04876218233651063,0.9987008512515975,-0.004843701793146249,0.014668477965098898,1.0623360814963207,0.21366672819312382,0.43663135551986,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6565871668735945,0.6609856225028915,-0.004398455629296971,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,25,1,1,1783858286160939697,-0.638220784507158,-0.27578738626420296,-0.21632157033847232,-0.6029145769854426,-0.34590468887829684,-0.009146148597882679,-0.030780234134275764,0.9976155536563799,-0.061091179848970514,0.014669361663817293,1.0624516999570957,0.21436528405816774,0.43603846016017717,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6574739602553108,0.6609856225028915,-0.0035116622475807047,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,26,1,1,1783858293527751221,-0.638220784507158,-0.27578738626420296,-0.2163831841281223,-0.6035236198127016,-0.3475184157737112,-0.009865232761057132,-0.02665378049417954,0.9943514877590724,-0.102261292575722,0.014668495267617593,1.0626568259432725,0.21463309624507698,0.43559047454591304,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6581778260461767,0.6609856225028915,-0.002807796456714806,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,27,1,1,1783858302538206299,-0.638220784507158,-0.27578738626420296,-0.2165360877223787,-0.6031748596183844,-0.34565629593566694,-0.01297811302190149,-0.03368093095460161,0.9858153776125819,-0.16390608510663868,0.014669523334053408,1.062556884157658,0.21432182655653498,0.43593543225079967,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.657659095711373,0.6609856225028915,-0.003326526791518458,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,28,1,1,1783858309771410889,-0.638220784507158,-0.27578738626420296,-0.21642077453817948,-0.6026093002722523,-0.34821094406768394,-0.017867139204986168,-0.025627498750203256,0.9766743369796894,-0.2124411356816801,0.014622751282098107,1.0623674037764865,0.2143393900621285,0.43576804067680625,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6576575838858075,0.6609856225028915,-0.0033280386170839726,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,29,1,1,1783858317114436768,-0.638220784507158,-0.27578738626420296,-0.21624149317052152,-0.6030353399595858,-0.3470494116581222,-0.020935660811118355,-0.02742387516343164,0.9695676305606747,-0.2423803600673561,0.014663486018151756,1.062591038428709,0.2143890136637952,0.43582868771289707,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6578155749662219,0.6609856225028915,-0.003170047536669607,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
repeatability/2026-07-12/15-07-48,target,30,1,1,1783858326616212646,-0.638220784507158,-0.27578738626420296,-0.21574352388612814,-0.6029153510853941,-0.34695476967708366,-0.021620863636663133,-0.03455595983613747,0.9602811379949847,-0.276040866370299,0.01465952419571231,1.0625373474429625,0.2142182115963232,0.4357686839465857,1.1463507906314124e-06,0.9900000000000105,0.2000006375657727,0.3599982566141027,0.6577709534922389,0.6609856225028915,-0.0032146690106525933,1.2348821414565806e-06,0.9307257244867306,-0.36571795933053397,-4.85232722063501e-07
